setting,compound,sentence_usage,sentence_id,cluster_id,year,requested_k,effective_k,iterations,ensemble_runs
cw_knn_k10_iter20_ens9,feuerwerk,"Es iſt wahr , mein Bruder , mein Lieutenant und viele von unſern Leuten , die ſehr gute Feuerwercker waren , hatten ſich Tag und Nacht viel Muͤhe gemacht , ein Feuerwerck in der Geſchwindigkeit zum Stande zu bringen , welches Sehenswuͤrdig war .",6068419,13,early,10,10,20,9
cw_knn_k10_iter20_ens9,feuerwerk,"Dieſes Feuerwerck waͤhrete alſo biß gegen den Tag , als es ohngefaͤhr 2. biß 3. Uhr war .",6068427,27,early,10,10,20,9
cw_knn_k10_iter20_ens9,feuerwerk,"Auſer dem wurde faſt alle Abend , ſo zu ſagen , zu unſerer eigenen Luſt und Vertreibung der unruhigen Gedancken , oder Grillen , ( wie man dieſelben ſonſten zu nennen pflegt ) immer ein kleines luſtiges Feuer-Werck nach dem andern den Herrn Feinden entgegen præſentirt , worbey wir uns auch nicht ſcheueten , zu gewiſſen Zeiten und Stunden nach Beſchaffenheit der Sachen unſere Carthaunen , Canonen und Moͤrſer abzufeuern , weiln wir uns nebſt goͤttlicher Huͤlffe biß zu der Zeit noch in der Verfaſſung befanden , allen unſern Feinden die Spitze zu biethen , es moͤchten dieſelben auch gleich Chriſten , oder Barbaren ſeyn .",6069209,12,early,10,10,20,9
cw_knn_k10_iter20_ens9,feuerwerk,"Befindet er ſich nun an einem ſolchen Hofe , ſo iſt er bemuͤhet , wie er bey mancherley Luſtbarkeiten , als Opern , Comœdien , Maſqueraden , Redouten , Baͤllen , Wirthſchafften , Schaͤfer-Spielen , Illuminationen , Feuerwercken , Schneppenſchieſſen , Schlittenfahrten , Aufzuͤgen , Einzuͤgen , Carraſellen , Damen-Rennen , Inventions-Tafeln , und viel andern dergleichen , entweder durch Huͤlffe des Zeichnens und der Bau-Kunſt eines und das andere dabey mit angeben und verbeſſern , oder doch zum wenigſten gruͤndlich davon zu urtheilen , und hiſtorice manches daruͤber herzuſagen wiſſe .",6102538,18,early,10,10,20,9
cw_knn_k10_iter20_ens9,feuerwerk,Abends ist Feuerwerk .,6105683,14,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,In einem Bildkodex vom Schlosse Tetschen a. d. Elbe trägt eine solche aber auch ein Reiter mit den Gesichtszügen Kaiser Maximilians .,6592,15,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Unmittelbar nach dem Anfall hängende Gesichtszüge , einmal beständiges Drehen des Körpers nach links ; etwas später eine Zeitlang Schwerbesinnlichkeit , namentlich kann Patient öfter die rechten Worte nicht finden , schreibt auch einmal confus , während er alle Buchstaben richtig erkennt .",246909,11,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Büchner war groß , ſchlank , von ſchönen und einnehmenden Geſichtszügen ; das lodernde Feuer ſeines Geiſtes wurde gedämpft durch eine gewiſſe Milde und Sanftmuth ſeines Weſens , die oft ſelbſt zum Melancholiſchen hinneigte .",311584,16,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Diese Reden Christi haben aber , wie man sieht , nie den Charakter einer Lehre , sondern , so wie der Ton einer Stimme das , was wir aus den Gesichtszügen und den Handlungen eines Menschen über ihn wissen , durch ein geheimnisvoll Unsagbares , durch das Persönlichste seiner Persönlichkeit ergänzt , so meinen wir in diesen Reden Christi seine Stimme zu hören ; was er genau sagte , wissen wir nicht , doch ein unmissverständlicher , unvergesslicher Ton schlägt an unser Ohr und dringt von dort aus in das Herz .",680641,3,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"50 Prozent der Juden zeigen den Typus des Homo syriacus ( kurze Köpfe , charakteristische , sog. » jüdische « Nase , Neigung zur Fettleibigkeit u. s. w. ) in ausgesprochenem Masse ; nur 5 Prozent weisen Züge und anatomische Bildung des echten Semiten ( Wüstenbeduinen ) auf ; bei 10 Prozent trifft man eine Haut- und Haarfarbe , manchmal auch Gesichtszüge an , die auf den Amoriter indoeuropäischen Stammes weisen ; 35 Prozent stellen undefinierbare Mischformen dar , etwa nach Art von Lombroso’s » kombinierten Photographien « , durch welche Gesichter zu Stande kommen , in denen ein Zug dem andern widerspricht : Schädel , die weder lang wie die der echten Semiten , noch halblang wie die der Amoriter , noch rund wie die der Syrier sind , Nasen , die weder hethitisch , noch arisch , noch semitisch genannt werden können , oder aber die syrische Nase ist da , doch ohne den dazu gehörigen Kopf u. s. w. ins Unendliche .",682716,27,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Im Grunde ist es also eine äusserst rohe Art von Abbildung , die wir beim Zählen vornehmen ( die Abbildung der Einheiten oder Individuen der Menge blos nach ihrer „ Häufigkeit “ oder „ Anzahl “ ) — eine Abbildung , die hinsichtlich ihres Gehaltes bei weitem nicht heranreicht an diejenige , welche der Stift des Zeichners , die Kamera des Photographen , der Pinsel des Malers hervorzubringen vermöchte , von dem Meissel des Bildhauers zu geschweigen , durch welche ja nicht blos die Anzahl , sondern vielleicht die ganze äussere Erscheinung , ja allerhand charakteristische Eigentümlichkeiten der Haltung und der geistige Ausdruck der Gesichtszüge der abgebildeten Persönlichkeiten zur Darstellung kämen .",728481,1,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Jhn begleitete eine faſt auf dieſelbe Art bedeckte lange und ſehr anſehnliche Frau , deren Geſichtszuͤge noch den Reſt von einer ausnehmenden Schoͤnheit zeigten .",790743,6,early,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Dort lag vor Zeiten ein grosses Festland , dem Madagaskar und vielleicht Stücke von Ostafrika , dem die Malediven und Lakadiven , ferner die Insel Ceylon , die nie mit Indien zusammenhing , vielleicht sogar im fernen Osten die Insel Celebes , die eine befremdende Thierwelt mit halbafrikanischen Gesichtszügen besitzt , angehört haben .",1090414,23,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Peter Camper , über den natürlichen Unterschied der Gesichtszüge .",1090946,28,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Nun hat unser grosser Alexander v. Humboldt geäussert , dass , wenn jene Cursänderung nicht stattgehabt hätte , die Schiffe nach Florida gelangt wären , und die Spanier nicht Mittelamerika , sondern die Vereinigten Staaten bevölkert haben würden , so dass ohne jene Herzenseingebung des Pinzon die neue Welt heute andere ethnographische Gesichtszüge uns darbieten würde .",1093070,23,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Auch tragen ihre Gesichtszüge so scharf den mongolischen Typus , dass die Reisenden nie über ihre ethnographische Stellung in Zwiespalt gerathen sind .",1095939,0,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Lütke fand bei ihnen ausgeprägte mongolische Gesichtszüge , vorstehende Backenknochen , kleine Nasen und vielfach schiefgestellte Augen .",1096134,8,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Ein Officier des Sharpshooter , des ersten britischen Kriegsschiffes welches im August 1866 in den Parástrom Brasiliens einlief , bemerkt fast mit den nämlichen Worten von den dortigen Indianern , dass sie ihn „ lebhaft durch ihre Gesichtszüge an die Chinesen erinnert hätten . “ Burton beschreibt in Brasilien die Eingebornen am Cachauhyfall mit „ dicken runden Kalmückenköpfen , platten Mongolengesichtern , breiten scharf vortretenden Jochbeinen , schiefen bisweilen geschlitzten Chinesenaugen und dünnen Lippenbärten . “",1096320,12,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Von den Coroados bemerkt wiederum Reinhold Hensel , dass ihre Gesichtszüge , namentlich durch die vortretenden Jochbeine einen mongolischen Typus erhalten , eine schiefe Stellung der Augen sei jedoch nicht zu bemerken .",1096323,16,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Obendrein bemerkt Barth , dass schon im Alter von 20 Jahren „ ein affenartiger Ausdruck ihre kaukasischen Gesichtszüge verwische “ .",1097337,15,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"G. Nachtigal , der die Téda weit gründlicher kennen lernte , fand nichts negerartiges in ihren Gesichtszügen , während die Kanuri dem Hässlichkeitsideal der Race recht gut genügen .",1097373,19,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"In keiner andern Race kommen feine und edle Gesichtszüge so häufig vor , nirgends wird so oft wie in dieser das Schönheitsideal erreicht , welches übrigens auch bei anderen Racen das nämliche ist , denn Rohlfs bemerkt sehr bedeutsam , dass auch unter den Negern des Sudan eine Frau mit sogenannten kaukasischen Gesichtszügen als eine Schönheit gefeiert wird .",1097604,8,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"In keiner andern Race kommen feine und edle Gesichtszüge so häufig vor , nirgends wird so oft wie in dieser das Schönheitsideal erreicht , welches übrigens auch bei anderen Racen das nämliche ist , denn Rohlfs bemerkt sehr bedeutsam , dass auch unter den Negern des Sudan eine Frau mit sogenannten kaukasischen Gesichtszügen als eine Schönheit gefeiert wird .",1097604,23,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Auch lockt sich ihr langes Haar , der Bart wächst ihnen ziemlich üppig , die Gesichtszüge sind regelmässig und gefällig , nicht selten scharf geschnitten , eher europäisch als semitisch .",1097647,9,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Er besitzt alle Merkmale der mittelländischen Völker , ist bärtiger als die Hamiten und häufiger als diese mit ausdrucksvollen Gesichtszügen , schmalen Lippen , hohen , meist gebogenen Nasen und scharf gezeichneten Brauen ausgestattet .",1097840,15,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,Schwarz ( taucht den Pinſel ins Ölnäpfchen und überſtreicht die Geſichtszüge ) .,1098273,9,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Friedrich Wilhelm hatte das fünfundvierzigſte Lebensjahr faſt erreicht , und ſeine gedunſene Geſtalt mit den geiſtreichen , aber ſchlaffen , bartloſen Geſichtszügen erſchien trotz der jugendlich unruhigen Bewegungen ſchon etwas gealtert .",1108919,3,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Der ſchmächtige kleine Mann mit den glitzernden Augen und den blaſſen ſcharfgeſchnittenen orientaliſchen Geſichtszügen hielt aber tapfer aus , Stunde für Stunde ; er zwang die Hörer ihm zu lauſchen und erreichte wirklich , daß ſeine Vorleſungen durch lange Jahre die beſtbeſuchten der Hochſchule blieben .",1109631,2,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"In gebückter Haltung , und doch feierlich ſchritt der kahlköpfige kleine Mann daher , ein tiefer Ernſt lag in den ſcharfgeſchnittenen Geſichtszügen , in den durchdringenden ſtechenden Blicken der großen blauen Augen .",1110984,3,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Unwillkürlich ahmen wir Bewegungen nach , die wir um uns herum vorgehen sehen ; wie wir häufig beim Anhören eines Musikstücks dieses ganz oder halb unbewuſst mitsingen , beim Anblick einer lebhaften Aktion dieselbe mit unserm Körper oft in der seltsamsten Weise akkompagnieren , so machen wir zunächst rein physisch die Bewegungen , Änderungen der Gesichtszüge u. s. w. mit , in denen sich eine Gemütserregung neben uns befindlicher Personen offenbart .",1152564,18,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Als ein der Substanz nach hiervon sehr entferntes Beispiel nenne ich die merkwürdige Anähnlichung des Wesens , des Charakters und schlieſslich der Gesichtszüge , die manchmal unter alten Ehegatten zu beobachten ist .",1152655,15,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Ihr schreit und seufzet und poltert ! bewegt die Arme , strengt die Gesichtszüge an , raisonniert , deklamieret !",1215412,9,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Eine ſtattliche Erſcheinung , wenn der ſtarke große Herzog mit dem meiſterhaft gewichſten grauen Schnurr- und Backenbarte auf ſeinem edlen Roſſe dahergeritten kam ; die Huſarenuniform ſaß ihm wie angegoſſen , aber in den ſcharfgeſchnittenen ſoldatiſchen Geſichtszügen lag ein ſo widerwärtiger Ausdruck von Hohn und Härte , daß Viele den unleugbar ſchönen Mann für abſchreckend häßlich erklärten .",1227148,27,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Dieſes Volk zeichnet ſich ebenſoſehr durch einen unverkennbaren Ausdruck von Stolz und Härte in den Geſichtszügen aus , wie durch körperliche Schönheit , beſonders das ſtets unverſchleiert gehende und durchaus keine Scheu verrathende weibliche Geſchlecht .",1385630,9,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Sie muͤſſen ſich vor ſolchen unanſtaͤndigen Heftigkeiten huͤten , die ihnen alle Lineamente in Unordnung bringen , und ihnen wirklich ihre ganzen Geſichtszuͤge verzerren , wenn ſie ſich dergleichen heftigen Bewegungen zu oft uͤberlaſſen .",1534265,7,early,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,So verſtellen auch andere ausſchweifende Leidenſchaften die Geſichtszuͤge unſerer Frauenzimmer .,1534272,20,early,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Es war eine ungewöhnlich große und feſte Geſtalt mit ſchönen großen aber trotzigen Geſichtszügen , um welche ein röthliches Haar in reichen wilden Wellen gleich einer Löwenmähne flatterte .",1736393,16,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Es iſt nicht ſo , als hätte man die Kinder einer fremden Welt einfach in japaniſche Kleider geſteckt ; ſie haben vielmehr japaniſche Geſichtszüge bekommen .",1780783,7,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Heiterkeit und Frohſinn lachen einem entgegen aus den Kinderaugen , die Knaben ſind frank und frei in dem Ausdruck ihrer intelligenten Geſichtszüge , an den Mädchen aber iſt alles Anſtand , Grazie und ſanfte Anmut .",1781740,3,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Sie ſind dargeſtellt wie im Kampf mit irgend einem unſichtbaren Feind , die Muskeln ihres Körpers treten ſtraff hervor , und ihre Geſichtszüge ſind verzerrt .",1782831,19,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,Ich drehte mich um und — vor mir ſtand ein kleiner Herr mit mongoliſchen Geſichtszügen und lächelte mich freundlich an .,1783988,9,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"In der That iſt nicht wenigen Chriſten der Adelsbrief ihrer Religion auf das Antlitz geſchrieben , ſo daß man aus dem Ausdruck ihrer Geſichtszüge nicht minder ſicher auf ihre himmliſche Gefolgſchaft ſchließen darf , wie früher aus dem Wappen ihres Kleides auf die Zugehörigkeit zu ihrem weltlichen Clansfürſten .",1784078,19,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Alle ihre Geſichtszuͤge ſind harmoniſch , und einer fuͤr den andern gemacht .",2172164,0,early,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Kein einziger Geſichtszug koͤnnte an die Stelle eines einzigen der ihrigen geſetzet werden , ohne ihr von ihrer Vollkommenheit etwas zu benehmen .",2172165,0,early,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Stelle dir nun einmal vor , ( wenn ich meine Schoͤne uͤberwunden habe ) du ſieheſt mich nachlaͤßig mit uͤbereinander geſchlagenen Knien auf meinem Canape ſitzen , der Gott der Liebe tanzet mir in den Augen herum , und freuet ſich uͤber einen jeden ihrer aufſchwellenden Geſichtszuͤge ; der ſuͤße loſe Schalk , der kurzens noch ſo ſtolz und ſproͤde that , iſt voͤllig in meiner Gewalt , koͤmmt langſam zu mir , wenn ich ihm winke ; Schwellende Seufzer , halb geſtammlete Vorwuͤrfe kommen von ihren murrenden Lippen ; ſie reibet ſich das Auge , und verdoppelt ihre Schritte , wenn ich rufe : Komm hieher , liebſtes Kind !",2172271,26,early,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Jn ihrem Blick hatte ſie etwas Groſſes , das die Seele verrieth , welche jeden Geſichtszug belebte .",2173565,5,early,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Ich kann mich der Geſichtszüge jenes Mannes kaum erinnern ; ich weiß nicht mehr , wie ſeine Augen blickten —",2366619,4,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,Ihre schönen regelmässigen Gesichtszüge sind scharf geschnitten und sie wären passende Modelle für Maler zu Christusköpfen .,2547797,4,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"An und für sich durch hübsche Gesichtszüge ausgezeichnet , erscheint die junge jüdische Frauenwelt hier in eigenthümlichen , meist hellfarbigen und werthvollen Costumen auf der Strasse .",2548685,11,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Ihre schlanken , wohlproportionirten grossen Gestalten bekunden in ihren Gesichtszügen die zähe Willenskraft , die Verschmitztheit und Schlauheit , welche sie befähigt hat , selbst mit den Catalonen in der Pflege des Handels und der Industrie mit dem besten Erfolge zu wetteifern .",2552238,5,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,Gefaͤlligkeit zeigte ſich in jedem ihrer liebenswuͤrdigen Geſichtszuͤge .,2575574,14,early,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Alſo gerieth er in einen ebenſo tragiſchen Widerſpruch mit den vorwärts drängenden Gedanken des Jahrhunderts , wie weiland ſein Vorfahr Joachim I. , dem er auch in den Geſichtszügen auffallend ähnelte .",2867844,1,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,Im Faltenwurf des Anzugs und in den edlen Gesichtszügen zeigt sich dies vor allem und weicht die Arbeit ab von der mehr handwerksmässigen Anfertigung vieler Götzen .,3002431,14,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Und als er nach einer Viertelſtunde draußen auf der Straße Kruſemeyer fragte , ob er ſich die Geſichtszüge des Diebes eingeprägt habe , erwiderte dieſer kurz und bündig :",3236243,13,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Ich hatte die Regine nur jenes einzige Mal in der Nacht geſehen , wo ich dabei ſtand , als ſie von den Studenten bedrängt wurde ; ihre Geſichtszüge waren mir kaum erkennbar geworden , doch auch ſonſt hätte ich jetzt nicht vermuthen können , daß die arme Magd vor mir ſtand , weil die kleine Begebenheit mir vollkommen aus dem Gedächtniß verſchwunden war .",3308062,3,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Noch Niemand hatte ſie lachen ſehen und Alle waren erſtaunt über den Liebreiz , welcher ſich wie aus dem Himmel geholt ſo unerwartet über die fremdartigen Geſichtszüge verbreitete und eben ſo ſchnell wieder verſchwand , als ſie beſchämt die Augen niederſchlug .",3309878,3,late,10,10,20,9
cw_knn_k10_iter20_ens9,gesichtszug,"Des Nachts träumte ich von ihm und am lichten Tage erfüllte er mir die Welt , ohne daß ich ſeine Geſtalt , ſeine Geſichtszüge deutlich zu erkennen vermochte .",3310340,19,late,10,10,20,9
